training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
290.8041,0.19146372,-7.6949396,0.08585791,1.0,10.120258,-17.224226,119.14692,0.50431395,-30.378231,-95.29109,0.24859688,294.971,0.15093215,-7.7961597,0.11116291,1.0,0.75970984,-29.588104,-96.02965,0.32601118,0.0018488373756408692,1894.6001360416412,460000
276.37634,0.1359841,-7.7095537,0.089511305,1.0,6.642805,-19.697155,123.05442,0.4686616,-31.198557,-93.576675,0.36860484,281.58713,0.12811768,-7.799586,0.112019435,1.0,0.43985298,-30.365997,-94.37035,0.28613955,0.00183920316696167,1903.7961585521698,465000
278.82007,0.08722886,-7.6854706,0.08349058,1.0,13.799984,-12.96967,118.09232,0.4022625,-31.533728,-95.104004,0.32599694,277.7572,0.15595199,-7.7906904,0.109795466,1.0,0.57433087,-29.605185,-94.73924,0.30076745,0.0018477649688720703,1913.0349888801575,470000
311.45935,0.14814276,-7.6867933,0.08382125,1.0,20.913416,-13.941085,144.37106,0.3273318,-31.012217,-94.72345,0.29547957,305.19574,0.20522657,-7.8181777,0.11666739,1.0,0.5640847,-31.061104,-95.75003,0.33647764,0.0018370980262756348,1922.2204835414886,475000
310.79364,0.19084376,-7.6912007,0.08492315,1.0,9.063196,-12.727398,118.07524,0.50089973,-31.22241,-97.12247,0.20254666,303.0423,0.19687623,-7.797163,0.11141373,1.0,0.6337242,-31.566895,-96.46034,0.3246106,0.0018333828449249268,1931.3874032497406,480000
289.17065,0.19463587,-7.6855974,0.08352235,1.0,14.787299,-9.354167,111.98857,0.4660071,-32.13949,-95.42821,0.21493727,310.99106,0.17741093,-7.8196516,0.117035925,1.0,0.4273831,-30.700512,-95.49156,0.23828882,0.001846281147003174,1940.6188139915466,485000
287.867,0.184156,-7.6875067,0.08399967,1.0,17.277172,-10.171003,121.16573,0.5076456,-31.072596,-97.678566,0.23139945,284.4934,0.13385317,-7.7925177,0.110252485,1.0,0.5163854,-29.777617,-94.13451,0.28401923,0.0018329854488372804,1949.7837471961975,490000
272.23538,0.12622555,-7.704425,0.08822924,1.0,12.392527,-9.812002,123.04384,0.39610603,-31.600588,-96.77694,0.27783456,283.61087,0.12660268,-7.8154373,0.11598237,1.0,0.64462024,-31.190603,-94.83969,0.28269178,0.001845912265777588,1959.0133137702942,495000
277.44876,0.1755875,-7.691885,0.08509418,1.0,15.036817,-10.556042,129.12807,0.6427355,-31.81815,-95.392876,0.22328272,321.6052,0.22828907,-7.7919245,0.11010414,1.0,0.36506593,-32.14559,-95.70596,0.26703125,0.001844441556930542,1968.2355268001556,500000
303.6986,0.17044578,-7.6999617,0.08711339,1.0,16.504293,-16.7956,151.60188,0.6440325,-31.667248,-96.61339,0.22302407,300.29095,0.17517158,-7.8221,0.117648005,1.0,0.93675625,-31.008644,-95.00632,0.35805744,0.042380220937728884,2180.136636734009,505000
