training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
4.619543,-4.619543,0.009940079,1.0,0.021321125,-0.019206766,0.18545711,4.6529446,-4.6529446,0.023300834,1.0,0.0011087063312530518,1008.2028615474701,430000
4.6193385,-4.6193385,0.00985825,1.0,0.023651559,-0.02536968,0.21063355,4.6477957,-4.6477957,0.021241345,1.0,0.0011229089736938477,1013.8174116611481,435000
4.619428,-4.619428,0.009894259,1.0,0.014148654,-0.025108514,0.1829879,4.6467676,-4.6467676,0.02083005,1.0,0.0011079718589782715,1019.3572764396667,440000
4.621293,-4.621293,0.010640091,1.0,0.017669454,-0.023855638,0.20014296,4.6531754,-4.6531754,0.023393234,1.0,0.0011315561771392823,1025.015062570572,445000
4.6192236,-4.6192236,0.009812487,1.0,0.016962243,-0.018938845,0.17052272,4.6579304,-4.6579304,0.025295094,1.0,0.001111085033416748,1030.5704922676086,450000
4.6185646,-4.6185646,0.009548633,1.0,0.015526988,-0.022278808,0.15794234,4.6475105,-4.6475105,0.021127185,1.0,0.0011058578968048095,1036.0997877120972,455000
4.6196632,-4.6196632,0.00998819,1.0,0.025592912,-0.008428806,0.21737133,4.6443334,-4.6443334,0.019856296,1.0,0.0011454703330993651,1041.8271443843842,460000
4.6199436,-4.6199436,0.010100541,1.0,0.013656147,-0.038746707,0.23423518,4.6638374,-4.6638374,0.02765782,1.0,0.0011381655693054199,1047.5179769992828,465000
4.6184816,-4.6184816,0.009515417,1.0,0.027497752,-0.021331728,0.22180623,4.6631317,-4.6631317,0.027375588,1.0,0.0011103487491607666,1053.0697259902954,470000
4.6182594,-4.6182594,0.009426601,1.0,0.017563207,-0.026030226,0.19371015,4.6559114,-4.6559114,0.024487477,1.0,0.0011079803466796875,1058.609632730484,475000
4.620471,-4.620471,0.010311349,1.0,0.020823672,-0.018811207,0.19447248,4.657051,-4.657051,0.024943523,1.0,0.001126448678970337,1064.2418813705444,480000
4.618724,-4.618724,0.009612491,1.0,0.0152460905,-0.020904206,0.19123071,4.6570706,-4.6570706,0.02495121,1.0,0.0011017786502838134,1069.7507791519165,485000
4.6187067,-4.6187067,0.009605528,1.0,0.01185457,-0.02841929,0.19904475,4.654168,-4.654168,0.02379007,1.0,0.001113787269592285,1075.3197212219238,490000
4.618464,-4.618464,0.009508554,1.0,0.012621192,-0.038349867,0.2092483,4.6504745,-4.6504745,0.022312665,1.0,0.0011333786487579345,1080.9866189956665,495000
4.618326,-4.618326,0.009453285,1.0,0.03476659,-0.015824743,0.19873984,4.6458735,-4.6458735,0.020472286,1.0,0.0011050227642059327,1086.5117383003235,500000
4.618265,-4.618265,0.009429145,1.0,0.014135088,-0.022452042,0.18608072,4.6630154,-4.6630154,0.027329141,1.0,0.02258026509284973,1199.4130685329437,505000
4.6183615,-4.6183615,0.009467564,1.0,0.03392937,-0.011574124,0.20337115,4.6495514,-4.6495514,0.0219435,1.0,0.0011328078269958496,1205.0771129131317,510000
4.6190605,-4.6190605,0.009747145,1.0,0.012467537,-0.0176674,0.21441185,4.6529303,-4.6529303,0.02329494,1.0,0.0011238070487976073,1210.6961526870728,515000
4.61876,-4.61876,0.009627051,1.0,0.016370587,-0.024349255,0.20416425,4.6552176,-4.6552176,0.024210054,1.0,0.0011058527946472168,1216.2254226207733,520000
4.619012,-4.619012,0.00972766,1.0,0.011122948,-0.01925565,0.19424933,4.6582575,-4.6582575,0.02542592,1.0,0.001119473648071289,1221.8227956295013,525000
4.6195607,-4.6195607,0.009947227,1.0,0.020936368,-0.009448784,0.22180645,4.6611795,-4.6611795,0.026594857,1.0,0.001114003324508667,1227.3928265571594,530000
4.6189876,-4.6189876,0.009717968,1.0,0.029881375,-0.029815389,0.21786597,4.648079,-4.648079,0.02135457,1.0,0.001114066457748413,1232.9631645679474,535000
4.618373,-4.618373,0.009472037,1.0,0.011566232,-0.020654798,0.19688965,4.658437,-4.658437,0.02549763,1.0,0.001108082914352417,1238.5035836696625,540000
4.617668,-4.617668,0.009190373,1.0,0.019136548,-0.02700771,0.20630252,4.6630974,-4.6630974,0.027362078,1.0,0.0011185768604278564,1244.0964725017548,545000
4.6188717,-4.6188717,0.009671534,1.0,0.023711368,-0.022842351,0.21134198,4.6629386,-4.6629386,0.0272984,1.0,0.0011135312080383301,1249.6641335487366,550000
4.618837,-4.618837,0.0096576465,1.0,0.011263572,-0.022023968,0.1697737,4.6490765,-4.6490765,0.021753553,1.0,0.0011241860866546632,1255.2850689888,555000
4.6191835,-4.6191835,0.009796367,1.0,0.016534956,-0.018083207,0.18932053,4.655113,-4.655113,0.024168288,1.0,0.0011267401218414306,1260.9187746047974,560000
4.6183968,-4.6183968,0.009481655,1.0,0.016995514,-0.011436146,0.18403257,4.6599183,-4.6599183,0.02609024,1.0,0.0011548529148101806,1266.6930439472198,565000
4.619828,-4.619828,0.010054353,1.0,0.022211006,-0.015759941,0.19344307,4.651553,-4.651553,0.022744277,1.0,0.001142067289352417,1272.4033861160278,570000
4.618467,-4.618467,0.009509648,1.0,0.022919033,-0.01889925,0.18915313,4.6650352,-4.6650352,0.028136814,1.0,0.0011511363983154298,1278.1590728759766,575000
4.6189356,-4.6189356,0.009697245,1.0,0.019802298,-0.033532493,0.23183388,4.6485395,-4.6485395,0.021538658,1.0,0.0011405601978302002,1283.8618795871735,580000
4.6179304,-4.6179304,0.009295223,1.0,0.018579878,-0.022276454,0.1947731,4.646594,-4.646594,0.02076053,1.0,0.0011189090251922608,1289.4564294815063,585000
4.6179566,-4.6179566,0.009305819,1.0,0.013277482,-0.012762889,0.14471528,4.6492352,-4.6492352,0.021817142,1.0,0.0011302054405212402,1295.1074616909027,590000
4.6185865,-4.6185865,0.00955755,1.0,0.014341002,-0.022886915,0.19143435,4.653781,-4.653781,0.023635365,1.0,0.0011100644111633302,1300.6577894687653,595000
4.6177597,-4.6177597,0.009226949,1.0,0.01698998,-0.023270085,0.17875262,4.662161,-4.662161,0.026987229,1.0,0.0011411105155944823,1306.3633470535278,600000
4.617299,-4.617299,0.009042415,1.0,0.022562504,-0.024185274,0.22100171,4.6658916,-4.6658916,0.02847954,1.0,0.023213093185424805,1422.4288260936737,605000
4.617259,-4.617259,0.009026553,1.0,0.01245997,-0.028799858,0.20733155,4.6591263,-4.6591263,0.02577337,1.0,0.0011144876956939698,1428.0012702941895,610000
4.6177826,-4.6177826,0.00923598,1.0,0.023237787,-0.027245047,0.21524668,4.662635,-4.662635,0.02717703,1.0,0.001103755807876587,1433.5200545787811,615000
4.617629,-4.617629,0.009174454,1.0,0.023116443,-0.016803378,0.18937969,4.6578493,-4.6578493,0.025262719,1.0,0.001122034740447998,1439.1302332878113,620000
4.6178646,-4.6178646,0.009268749,1.0,0.015901646,-0.019090762,0.18783906,4.6504354,-4.6504354,0.0222971,1.0,0.0011179381847381592,1444.7199289798737,625000
4.6178684,-4.6178684,0.009270467,1.0,0.016614899,-0.02728004,0.19613805,4.650676,-4.650676,0.022393204,1.0,0.0011044641494750978,1450.242255449295,630000
4.618149,-4.618149,0.009382451,1.0,0.01344412,-0.022307456,0.20180473,4.6579485,-4.6579485,0.025302349,1.0,0.0011100492954254151,1455.7925074100494,635000
4.6177964,-4.6177964,0.009241624,1.0,0.008443035,-0.02288019,0.16291809,4.6565323,-4.6565323,0.024735792,1.0,0.0011177106857299805,1461.3810653686523,640000
4.618888,-4.618888,0.009678109,1.0,0.014290504,-0.022070833,0.19896798,4.6631985,-4.6631985,0.027402503,1.0,0.001123283815383911,1466.9975099563599,645000
4.617935,-4.617935,0.009297112,1.0,0.019615483,-0.02622155,0.20925838,4.6632037,-4.6632037,0.027404403,1.0,0.0011374292373657227,1472.68466091156,650000
4.6179585,-4.6179585,0.009306411,1.0,0.02110134,-0.018854886,0.17628327,4.6590214,-4.6590214,0.02573136,1.0,0.0010981341361999512,1478.17533659935,655000
4.6180873,-4.6180873,0.009357778,1.0,0.023500388,-0.023714796,0.20656657,4.664656,-4.664656,0.027985362,1.0,0.0011132264137268066,1483.7414734363556,660000
4.6170144,-4.6170144,0.0089287,1.0,0.016352076,-0.013281966,0.15596965,4.6563344,-4.6563344,0.024656707,1.0,0.001110697078704834,1489.29496383667,665000
4.617993,-4.617993,0.009319997,1.0,0.022302743,-0.013713203,0.18966003,4.6517024,-4.6517024,0.022803908,1.0,0.0011381446361541747,1494.9856917858124,670000
4.6171565,-4.6171565,0.008985532,1.0,0.021831084,-0.011873642,0.16840313,4.6626463,-4.6626463,0.027181644,1.0,0.0011194451332092285,1500.5829229354858,675000
4.618661,-4.618661,0.009587295,1.0,0.015791902,-0.023401,0.18107606,4.6493998,-4.6493998,0.02188294,1.0,0.0011224815368652344,1506.1953361034393,680000
4.6178875,-4.6178875,0.009277792,1.0,0.019494174,-0.017029315,0.17897603,4.659876,-4.659876,0.026073283,1.0,0.001107504940032959,1511.7328662872314,685000
4.6167493,-4.6167493,0.008822605,1.0,0.023897793,-0.0433473,0.2136205,4.6643085,-4.6643085,0.027846469,1.0,0.0011099080085754393,1517.2824125289917,690000
4.6172705,-4.6172705,0.009031275,1.0,0.024752323,-0.04111628,0.2154162,4.6657743,-4.6657743,0.028432846,1.0,0.0011360246181488036,1522.9625408649445,695000
4.6171207,-4.6171207,0.008971329,1.0,0.007396492,-0.018898245,0.17381066,4.6625814,-4.6625814,0.027155638,1.0,0.0010993807792663575,1528.459450006485,700000
4.6182127,-4.6182127,0.009408119,1.0,0.01815172,-0.011335888,0.16769733,4.6521463,-4.6521463,0.02298153,1.0,0.023383847618103026,1645.3786933422089,705000
4.6180906,-4.6180906,0.009359218,1.0,0.015582634,-0.029669467,0.21478352,4.658646,-4.658646,0.025581433,1.0,0.00112164888381958,1650.986942768097,710000
4.619305,-4.619305,0.009844991,1.0,0.033532687,-0.01849382,0.21561085,4.6621346,-4.6621346,0.026976872,1.0,0.0011330513954162598,1656.6522052288055,715000
4.6177926,-4.6177926,0.009239924,1.0,0.022012223,-0.018632496,0.19932866,4.6575804,-4.6575804,0.025155276,1.0,0.0011239246845245361,1662.271833896637,720000
4.618682,-4.618682,0.009595607,1.0,0.017480705,-0.030390553,0.22343445,4.649578,-4.649578,0.021954324,1.0,0.0011020806312561035,1667.7822422981262,725000
4.617347,-4.617347,0.00906164,1.0,0.020546084,-0.013581794,0.16701567,4.650808,-4.650808,0.022446027,1.0,0.0011038869380950928,1673.3016815185547,730000
4.6184783,-4.6184783,0.009514307,1.0,0.02432473,-0.013672147,0.17737842,4.6560397,-4.6560397,0.024538795,1.0,0.001109706735610962,1678.8502204418182,735000
4.617255,-4.617255,0.009025029,1.0,0.024403088,-0.025119867,0.21497582,4.6466823,-4.6466823,0.020796021,1.0,0.001113642644882202,1684.418438911438,740000
4.6184535,-4.6184535,0.009504417,1.0,0.010866348,-0.020650318,0.17936501,4.65204,-4.65204,0.022939032,1.0,0.0011033604145050048,1689.9352478981018,745000
4.6172915,-4.6172915,0.009039446,1.0,0.023644036,-0.026066944,0.21592514,4.6518908,-4.6518908,0.022879109,1.0,0.0011395392894744873,1695.6329498291016,750000
4.6178627,-4.6178627,0.009268045,1.0,0.02211565,-0.017540282,0.20918804,4.655346,-4.655346,0.024261374,1.0,0.001133942413330078,1701.3026669025421,755000
4.617137,-4.617137,0.008977771,1.0,0.019359063,-0.0119340625,0.16156001,4.6643467,-4.6643467,0.02786164,1.0,0.0011072863101959228,1706.8391041755676,760000
4.6172056,-4.6172056,0.009005125,1.0,0.048097894,-0.012047255,0.21101584,4.6447167,-4.6447167,0.020009642,1.0,0.0011092146873474121,1712.3851823806763,765000
4.6166477,-4.6166477,0.008782092,1.0,0.01845571,-0.036248274,0.2168704,4.662419,-4.662419,0.027090425,1.0,0.001109114933013916,1717.9307639598846,770000
4.6178756,-4.6178756,0.0092731025,1.0,0.019389547,-0.011717172,0.20948093,4.6530457,-4.6530457,0.023341252,1.0,0.0011391048908233642,1723.6262934207916,775000
4.6165786,-4.6165786,0.008754297,1.0,0.01865549,-0.01616681,0.16542248,4.673291,-4.673291,0.0314396,1.0,0.0011093361377716065,1729.1729788780212,780000
4.6173916,-4.6173916,0.009079531,1.0,0.01691565,-0.01976309,0.18055242,4.6508646,-4.6508646,0.022468865,1.0,0.0011171626567840576,1734.7587978839874,785000
4.617735,-4.617735,0.009216877,1.0,0.015427774,-0.011326225,0.15802181,4.6516256,-4.6516256,0.0227733,1.0,0.0011389164924621583,1740.4533853530884,790000
