training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
3.001051,-20.010508,2.001051,0.06788557,73.74869,1.0,-73.74869,1.0,1.8195686,0.0,-54.25756,-139.14426,1.8338768,-1.7700326,44.30574,0.2333871,-53.922554,-139.41365,0.11899997,3.0068269,-20.068268,2.0068269,0.073386475,73.10611,1.0,-73.10611,1.0,2.2587113,0.0,-55.446682,-137.93964,0.4244519,-55.05204,-137.55746,0.13952325,0.0023182559013366698,1735.6462154388428,235000
3.002874,-20.02874,2.002874,0.06962193,72.77037,1.0,-72.77037,1.0,2.654784,0.0,-53.794598,-137.7883,1.4495978,-1.3339095,63.517998,0.591374,-53.477486,-137.84113,0.13532184,3.004436,-20.044363,2.004436,0.071109794,74.34918,1.0,-74.34918,1.0,2.2156062,0.0,-55.67466,-139.325,0.1340888,-55.336063,-138.76682,0.13090333,0.002305819749832153,1747.1753191947937,240000
3.0024073,-20.024097,2.00241,0.06918008,71.74045,0.9999973,-71.74026,1.0,2.4512691,0.0,-53.788773,-139.81818,2.5133467,-3.284242,66.36527,0.16594121,-53.462402,-139.51865,0.13792583,3.0056953,-20.056961,2.0056958,0.07230963,72.75578,0.9999994,-72.75574,1.0,2.068097,0.0,-52.136063,-140.08217,0.23716247,-51.80319,-139.56952,0.12271344,0.0023148070812225342,1758.7493600845337,245000
3.0033326,-20.033325,2.0033326,0.07005882,71.35698,1.0,-71.35698,1.0,2.791031,0.0,-54.63851,-135.85614,11.08231,-6.349148,91.68768,0.21569106,-54.2641,-135.5576,0.17328878,3.0070593,-20.0706,2.00706,0.07360864,71.39014,0.99999934,-71.39009,1.0,2.3625538,0.0,-52.518044,-138.55154,0.26534802,-52.190285,-137.74724,0.1388329,0.002312525033950806,1770.311990737915,250000
3.0010452,-20.010468,2.0010467,0.06788174,70.94859,0.9999986,-70.948494,1.0,2.2400289,0.0,-54.98217,-141.27669,1.3529323,-1.987391,39.43465,0.29269713,-54.64073,-141.44424,0.13501993,3.0074627,-20.07463,2.007463,0.07399253,73.74635,0.99999976,-73.74634,1.0,2.3622231,0.0,-53.101273,-137.94386,0.3406914,-52.791824,-137.92151,0.13233532,0.002294134712219238,1781.78266954422,255000
3.0007505,-20.007504,2.0007505,0.06759965,72.20993,1.0,-72.20993,1.0,2.5716138,0.0,-52.81562,-139.17438,1.5525095,-1.4793783,54.602795,0.35154536,-52.44539,-138.78226,0.11007105,3.0063298,-20.063297,2.0063298,0.07291326,74.81175,1.0,-74.81175,1.0,2.0230613,0.0,-55.784824,-139.47235,0.17727344,-55.459045,-139.04192,0.11453654,0.0023070722103118897,1793.318035364151,260000
3.0018978,-20.018988,2.0018988,0.06869318,71.401886,0.9999989,-71.40181,1.0,2.0498536,0.0,-53.10163,-140.10431,1.4544475,-1.778533,37.168896,0.19445412,-52.752346,-140.8178,0.113156885,3.0051591,-20.051598,2.0051599,0.071799055,72.79881,0.99999934,-72.79877,1.0,2.2827837,0.0,-50.321136,-137.90768,0.16663179,-49.951805,-137.68242,0.15151834,0.002351512670516968,1805.075603723526,265000
3.0028956,-20.02896,2.0028956,0.069642715,72.27573,1.0,-72.27573,1.0,2.4468045,0.0,-52.42854,-139.06349,3.6260312,-1.9522402,63.19641,0.16787001,-52.115654,-138.99187,0.24342924,3.0069005,-20.069008,2.006901,0.07345723,72.84484,0.9999995,-72.8448,1.0,4.2719693,0.0,-55.4248,-141.08861,0.2566628,-55.005714,-140.90231,0.23212817,0.0023059332847595215,1816.6052751541138,270000
3.0006764,-20.006763,2.0006764,0.067528985,71.35364,1.0,-71.35364,1.0,2.2995791,0.0,-53.236565,-135.90178,3.0652328,-2.974059,58.338303,0.26830947,-52.897865,-135.99849,0.10244402,3.0043097,-20.043098,2.0043097,0.07098948,71.470985,1.0,-71.470985,1.0,2.4410114,0.0,-53.25156,-139.00507,0.37513584,-52.890457,-138.14645,0.16034755,0.0023228286266326905,1828.2194230556488,275000
3.0000095,-20.000095,2.0000095,0.06689383,75.343124,0.99999994,-75.343124,1.0,1.9852129,0.0,-53.865517,-139.46356,1.8380764,-1.9141008,60.80208,0.3933251,-53.539333,-139.68896,0.12053814,3.007531,-20.07531,2.007531,0.07405728,73.60179,1.0,-73.60179,1.0,3.421784,0.0,-56.69635,-139.53218,0.4263543,-56.28411,-139.44789,0.15894364,0.0023009191513061523,1839.7240252494812,280000
